app_name,avg_sentiment
Strong Bad Episode 5: 8-Bit Is Enough,0.965
Stronghold 2,0.334
Stronghold Crusader 2,-0.256
Stronghold Crusader HD,0.626
Stronghold HD,0.782
Stronghold Kingdoms,0.369
Stronghold Legends,0.355
StuntMANIA Reloaded,0.396
Styx: Master of Shadows,0.326
Sub Command,0.176
Subject 13,-0.411
Sublevel Zero Redux,0.397
Submerged,0.4
Subnautica,0.999
Subspace Continuum,0.555
Substance Designer 5,0.599
Substance Painter 2,0.097
Subterra,-1.0
Subterrain,0.201
Subterrarium,0.612
Sudeki,0.541
Sudoku Quest,0.208
Sudokuball Detective,-0.76
Sugar Cube: Bittersweet Factory,0.566
Suguri,-0.199
Suits: A Business RPG,0.971
Sumeru,1.0
Summer Athletics,-0.591
Summer Fling,-0.596
Summer Sale,0.059
Summoner,0.603
Sumo Revise,-0.405
Sun Blast,-0.193
Sun Dogs,-0.006
SunAge: Battle for Elysium,-0.424
Sunken,-0.6
Sunless Sea,0.999
Sunny Hillride,-0.204
Sunrider Academy,0.0
Sunrider: Liberation Day - Captain's Edition,0.205
Sunset,0.04
Sunset's Ashes,0.357
Super 3-D Noah's Ark,0.206
Super Blue Fighter,-0.395
Super Button Soccer,-1.0
Super Chain Crusher Horizon,0.203
Super Chibi Knight,0.0
Super Crate Box,0.592
Super Cube Smash,0.996
Super Cyborg,0.398
Super Destronaut,0.425
Super Dungeon Bros,0.538
Super Duper Party Pooper,0.004
Super Flippin' Phones,0.381
Super Galaxy Squadron EX Turbo,0.37
Super Goo Goo,-0.326
Super GunWorld 2,0.996
Super Helmets on Fire DX Ultra Edition Plus Alpha,-0.359
Super Hexagon,0.405
Super Hipster Lumberjack,0.362
Super House of Dead Ninjas,0.753
Super Intergalactic Gang,0.389
Super Jagua,0.582
Super Kaiju,0.992
Super Killer Hornet: Resurrection,-0.414
Super Kitty Boing Boing,0.199
Super Laser Racer,0.001
Super Lemonade Factory,-0.017
Super Life of Pixel,0.2
Super Meat Boy,0.396
Super Mega Baseball: Extra Innings,0.603
Super Mega Bob,-0.004
Super Mega Neo Pug,0.396
Super Monday Night Combat,-0.073
Super Motherload,-0.199
Super Mustache,0.163
Super Mutant Alien Assault,0.032
Super Night Riders,0.191
Super Pixalo,-0.143
Super Puzzle Platformer Deluxe,0.18
Super Robot Jump Jump,0.785
Super Sanctum TD,0.597
Super Slam Dunk Touchdown,0.736
Super Snow Fight,0.406
Super Space Meltdown,-0.8
Super Star,0.597
Super Star Path,0.773
Super Switch,-0.998
Super Time Force Ultra,0.253
Super Toy Cars,-0.447
Super Trench Attack!,0.028
Super Ubie Island REMIX,0.395
Super Win the Game,0.595
Superbrothers: Sword & Sworcery EP,-0.202
Supercharged Robot VULKAISER,0.618
Superstar Dance Club,-0.224
Superstatic,-0.339
Suppressed,0.868
Supreme Commander,0.212
Supreme Commander 2,0.187
Supreme Commander: Forged Alliance,0.494
Supreme League of Patriots Issue 1: A Patriot Is Born,0.19
Supreme League of Patriots Issue 2: Patriot Frames,-0.271
Supreme League of Patriots Issue 3: Ice Cold in Ellis,-0.211
Supreme Ruler 1936,-0.6
Supreme Ruler 2020: Gold,-0.001
Supreme Ruler Cold War,-0.007
Supreme Ruler Ultimate,0.036
Supreme: Pizza Empire,0.183
Surfingers,-0.161
Surge,0.585
Surgeon Simulator,-0.015
Surgeon Simulator: Experience Reality,0.405
SurrealVR,-0.057
Survarium,-0.407
Survival Kingdom,0.148
Survival VR,0.33
Survivalist,0.207
Survive in Space,-0.127
Survivor Squad,-0.199
Survivor Squad: Gauntlets,0.223
Swapperoo,0.244
Swarm Arena,-0.202
SweatShop,-0.996
Sweet Candy Mahjong,0.731
Sweet Lily Dreams,-0.213
Sweet Volley High,0.192
Sweezy Gunner,0.195
Swift,-0.007
Swiftly,-0.217
Swipecart,0.172
Switch Galaxy Ultra,-0.603
Sword Coast Legends,-0.024
Sword Daughter,-0.601
Sword Master VR,0.399
Sword of Asumi,0.041
Sword of the Samurai,0.228
Sword of the Stars Complete Collection,0.594
Sword of the Stars II: Enhanced Edition,-0.601
Sword of the Stars: The Pit,0.398
Swordbreaker The Game,0.358
Swords & Crossbones: An Epic Pirate Story,-0.57
Swords and Soldiers HD,0.569
Swords and Sorcery - Underworld - DEFINITIVE EDITION,0.197
Syberia,0.401
Syberia 2,0.365
Syder Arcade,0.398
Sydney's World,0.799
Sylvio,-0.23
Sym,0.182
Symphony,0.39
Synchrom,0.982
Syndrome,0.191
Synonymy,-0.449
System Crash,0.206
System Shock 2,0.599
Systematic Immunity,0.67
T-Kara Puzzles,0.728
T.E.C. 3001,0.594
TAKEN,-0.583
TASTEE: Lethal Tactics,0.376
TDP4:Team Battle,-0.98
TDP5 Arena 3D,-0.383
TERROR LAB,-0.047
THE GAME OF LIFE ,0.199
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,0.388
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,0.398
THE KING OF FIGHTERS XIII STEAM EDITION,0.6
THE LAST BLADE,-0.009
THOTH,0.228
TIMEframe,0.007
TIS-100,0.205
TOXIKK,0.028
TRAUMA,-0.014
TREBUCHET,0.238
TRESPASS - Episode 1,0.2
TRI: Of Friendship and Madness,0.591
TRIP Steam Edition,-0.563
TRIZEAL Remix,0.999
TRON 2.0,0.401
TRON RUN/r,-0.24
TV Trouble,-0.166
TY the Tasmanian Tiger,0.811
TY the Tasmanian Tiger 4,0.618
Table Top Racing: World Tour,0.776
TableTop Cricket,0.788
TableTop Soccer,0.584
Tabletop Simulator,0.619
Tabletopia,-0.792
Tachyon Project,0.337
Tachyon: The Fringe,0.637
Tactical Intervention,-0.024
Tadpole Treble,0.6
Tahira: Echoes of the Astral Empire,0.256
Taimumari: Definitive Edition,-0.005
Take Command - 2nd Manassas,0.513
Take On Helicopters,-0.223
Take Thy Throne,-0.01
Take the Dream IX,0.349
Takedown: Red Sabre,-0.173
Talent Not Included,-0.249
Tales Across Time,0.404
Tales From The Dragon Mountain 2: The Lair,-0.668
Tales From The Dragon Mountain: The Strix,-0.801
Tales [PC],0.599
Tales from Space: Mutant Blobs Attack,0.198
Tales from the Borderlands,0.797
Tales from the Void,0.971
Tales of Adventure 2,-0.79
Tales of Aravorn: Seasons Of The Wolf,0.771
Tales of Destruction,-0.81
Tales of Maj'Eyal,0.592
Tales of Monkey Island: Chapter 1 - Launch of the Screaming Narwhal,0.043
Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay ,-0.314
Tales of Monkey Island: Chapter 3 - Lair of the Leviathan ,-0.271
Tales of Monkey Island: Chapter 4 - The Trial and Execution of Guybrush Threepwood ,-0.983
Tales of Monkey Island: Chapter 5 - Rise of the Pirate God,-0.979
Tales of Symphonia,0.217
Tales of Zestiria,0.395
Tales of the Elements,0.217
Tales of the Orient: The Rising Sun,0.621
Talewind,0.405
Talisman: Digital Edition,0.407
Talisman: Prologue,-0.204
Talismania Deluxe,0.199
Tallowmere,0.753
Tango Fiesta,0.224
Tanita: a plasticine dream,-0.105
Tank Battle: 1944,0.051
Tank Battle: North Africa,0.203
Tank Brawl,0.369
Tank Operations,-0.95
Tank Universal,-0.0
Tank: The M1A1 Abrams Battle Tank Simulation,-0.396
TankZone Battle,0.79
Tap Heroes,0.182
Tap Tap Infinity,-0.401
Tap Tap Legions - Epic battles within 5 seconds!,-0.007
Task Force 1942: Surface Naval Action in the South Pacific,-0.383
Tasty Blue,0.578
Tasty Planet: Back for Seconds,0.774
Tavernier,0.545
Taxi,-0.952
Tcheco in the Castle of Lucio,0.532
Tea Party Simulator 2015™,-0.205
Team Fortress 2,0.206
Team Fortress Classic,0.389
Team Indie,-0.041
Technobabylon,0.605
Technolust,0.746
Techwars Online,0.2
Ted by Dawn,-0.366
Teddy Floppy Ear - Kayaking,-0.202
Teddy Floppy Ear - Mountain Adventure,0.411
Teddy Floppy Ear - The Race,0.184
Teenage Mutant Ninja Turtles: Mutants in Manhattan,0.008
Teeworlds,0.771
Teleglitch: Die More Edition,-0.196
Telepath Tactics,0.029
Telltale Texas Hold'Em,-0.8
Tembo The Badass Elephant,-0.16
Tempest,0.586
Tengami,0.565
Tennis Elbow 2013,0.534
Tennis in the Face,0.229
Tenshu General,-0.531
Tentacult!,0.405
TeraBlaster,0.017
Terminal Velocity,0.211
Terra Lander Remastered,0.001
Terra Nova: Strike Force Centauri,0.218
TerraTech,0.348
Terraform,0.2
Terraformer Expedition to Mars,-0.8
Terraria,0.597
Terrian Saga: KR-17,-0.201
Terrorhedron,0.222
Tesla Breaks the World!,-0.4
Tesla Effect,0.995
Tesla VR,-0.226
Tesla's Tower: The Wardenclyffe Mystery,0.009
Teslagrad,0.794
TesserAct,-0.023
Test Drive®: Ferrari Racing Legends,0.0
Tetris® Ultimate,-0.995
Tetrobot and Co.,0.79
Tex Murphy: Martian Memorandum,-0.638
Tex Murphy: Mean Streets,-0.001
Tex Murphy: Overseer,-0.226
Tex Murphy: The Pandora Directive,0.797
Tex Murphy: Under a Killing Moon,0.001
Tharsis,0.0
That Dam Level redux,0.319
"That Dragon, Cancer",0.214
That Old Time Religion,-0.199
The 11th Hour,-0.4
The 39 Steps,0.002
The 7th Guest,0.201
The Abbey,-0.396
The Abbey of Crime Extensum,-0.209
The Admin,-1.0
The Adventures of Mr. Bobley,-0.29
The Adventures of Tree,-0.172
The Afterglow of Grisaia,0.993
The Age of Decadence,0.222
The Albino Hunter™ (Original),0.017
The Amazing Adventures of Ash - Afterparty,-0.144
The Amazing Shinsengumi: Heroes in Love,-0.788
The Amazing Spider-Man,-0.388
The Amber Throne,0.792
The Apogee Throwback Pack,0.758
The Apotheosis Project,-0.207
The Aquatic Adventure of the Last Human,0.4
The Archetype,-0.425
The Architect,-0.207
The Assembly,0.002
The Asskickers,-0.023
The Average Everyday Adventures of Samantha Browne,0.205
The Away Team,-0.196
The Baconing,0.291
The Ball,0.596
The Banner Saga,0.377
The Banner Saga 2,0.989
The Bard's Tale,0.399
The Basement Collection,0.404
The Battle for Sector 219,0.045
The Battle of Sol,-0.019
The Beard in the Mirror,0.5
The Beggar's Ride,0.375
The Beginner's Guide,0.183
The Bellows,-0.171
The Big Secret of a Small Town,0.398
The Binding of Isaac,0.346
The Binding of Isaac: Rebirth,0.549
The Black Watchmen,0.2
The Blackwell Legacy,0.606
The Blue Flamingo,-0.6
The Body Changer,-0.156
The Body VR: Journey Inside a Cell,0.997
The Book of Desires,-0.498
The Book of Legends,0.159
The Book of Unwritten Tales,0.365
The Book of Unwritten Tales 2,0.998
The Book of Unwritten Tales: The Critter Chronicles,0.4
The Bottom of the Well,0.756
The Bridge,0.446
The Brookhaven Experiment,0.622
The Bug Butcher,0.97
The Bunker,-0.186
The Bureau: XCOM Declassified,-0.397
The Cameron Files: The Secret at Loch Ness,-0.22
The Campaign Series: Fall Weiss,-0.736
The Cat Lady,0.999
The Cat Machine,0.619
The Cat and the Coup,0.353
The Cave,0.17
The Chaos Engine,-0.393
The Charnel House Trilogy,0.398
The Clans - Saga of the Twins,-0.8
The Clockwork Man,-0.599
The Clockwork Man: The Hidden World,-0.197
The Club,0.019
The Coma,0.205
The Concourse,0.581
The Confines Of The Crown,0.209
The Construct,-0.393
The Consuming Shadow,0.579
The Cooking Game,0.797
The Corporate Machine,-0.398
The Count Lucanor,0.798
The Counting Kingdom,0.393
The Crew,-0.196
The Crystal Nebula,0.807
The Cubicle.,0.377
The Culling Of The Cows,0.377
The Curse of Nordic Cove,-0.381
The Cursed Crusade,-0.6
The Daring Mermaid Expedition,-0.593
The Dark Eye: Chains of Satinav,0.37
The Dark Legions,0.188
The Dark Stone from Mebara,0.19
The Darkness II,0.611
The Deadly Tower of Monsters,0.984
The Deed,0.941
The Deed: Dynasty,0.186
The Deep Paths: Labyrinth Of Andokost,-0.213
The Deer God,-0.42
The Defenders: The Second Wave,-0.003
The Deletion,-0.011
The Depths of Tolagal,0.03
The Descendant,-0.366
The Desolate Hope,0.58
The Dig,0.407
The Divergent Series: Allegiant VR,0.199
The Dope Game,-0.018
The Dream Machine,0.999
The Dreamatorium of Dr. Magnus 2,-0.214
The Dungeoning,0.176
The Dwarf Run,0.183
The Dwarves,0.206
The Dweller,0.993
The East New World,-0.012
The Egyptian Prophecy: The Fate of Ramses,-0.36
The Elder Scrolls III: Morrowind,0.395
The Elder Scrolls IV: Oblivion ,0.401
The Elder Scrolls Online,0.187
The Elder Scrolls V: Skyrim,-0.396
The Elder Scrolls V: Skyrim Special Edition,-0.381
The Emerald Maiden: Symphony of Dreams,0.226
The Emptiness Deluxe Edition,-0.799
The Enchanted Cave 2,0.109
The Enlightened League of Bone Builders and the Osseous Enigma Content,0.109
The Entente Gold,-0.616
The Escapist,-0.602
The Escapists,0.184
The Escapists: The Walking Dead,-0.445
The Evil Within,0.436
The Expendabros,0.598
The Eyes of Ara,0.431
The Fall,0.385
The Fall of the Dungeon Guardians,0.196
The Fastest Fist,0.021
The Few,-0.553
The Final Station,-0.202
The First Templar,-0.378
The Fish Fillets 2,-0.4
The Flame in the Flood,0.041
The Fleets of Sol,-0.603
The Flock,-0.439
The Floor is Jelly,0.965
The Flying Dutchman,-0.798
The Forest of Doom,0.194
The Forgotten Forest,-0.601
The Forgotten Ones,-0.373
The Four Kings Casino and Slots,-0.184
The Fruit of Grisaia,0.434
The Gallery - Episode 1: Call of the Starseed,0.234
The Gate,-0.411
The Girl and the Robot,-0.174
The Gleam: VR Escape the Room,0.2
The Glow,-0.425
The God's Chain,-0.933
The Golf Club,0.199
The Good Life,-0.21
The Grandfather,-0.586
The Grave Digger,-0.034
The Graveyard,-0.03
The Great Art Race,0.156
The Great Escape,-0.798
The Great Jitters: Pudding Panic,0.185
The Growth Journey,-0.56
The Guest,0.396
The Guild Gold Edition,-0.586
The Guild II,0.374
The Guild II - Pirates of the European Seas,-0.359
The Guild II: Renaissance,-0.395
The Guilt and the Shadow,0.391
The Happy Hereafter,0.419
The Hat Man: Shadow Ward,-0.4
The Haunted: Hells Reach,0.423
The Haunting of Billy Classic,0.232
The Herbalist,0.424
The Hero Project: Redemption Season,-0.201
The Hero of Kendrickstone,0.569
The Hidden Dragon,-0.817
The Hive,-0.201
The Hole Story,-0.782
The House,-0.782
The House in Fata Morgana,0.601
The Housewife,-0.27
The Howler,0.005
The Huntsman: Winter's Curse,-0.397
The Hurricane of the Varstray -Collateral hazard-,-0.248
The I of the Dragon,-0.402
The Impossible Game,0.055
The Impossible Travel Agency,0.19
The Incredible Adventures of Van Helsing,0.404
The Incredible Adventures of Van Helsing II,-0.398
The Incredible Adventures of Van Helsing III,-0.601
The Incredible Adventures of Van Helsing: Final Cut,-0.382
The Indie Mixtape,0.389
The Infinite Black,0.423
The Inner World,0.798
The Interactive Adventures of Dog Mendonça and Pizzaboy,0.59
The Interview,-0.919
The Jackbox Party Pack 2,0.998
The Jackbox Party Pack 3,0.772
The Janitor,-0.411
The Journey Down: Chapter One,0.796
The Journey Down: Chapter Two,0.429
The Journey Home,-0.778
The Juicer,0.397
The Kings' Crusade,-0.369
The Knobbly Crook,0.985
The LEGO® Movie - Videogame,0.206
The Lab,0.797
The Labyrinth of Grisaia,0.222
The Labyrinth of Time,0.334
The Lady,-0.604
The Land Of Lamia,-0.194
The Land of Eyas,0.24
The Language Game,0.17
The Last Crown: Midnight Horror,0.394
The Last Dogma,-0.603
The Last Door - Collector's Edition,0.791
The Last Dream: Developer's Edition,0.769
The Last Express Gold Edition,0.6
The Last Federation,-0.181
The Last Hope,-0.003
The Last NightMary - A Lenda do Cabeça de Cuia,-0.57
The Last Sniper VR,-0.398
The Last Time,0.797
The Last Tinker: City of Colors,0.193
The Last Warlock,0.599
The Legend of Candlewind,-0.8
The Legend of Dark Witch,0.42
The Legend of Heroes: Trails in the Sky,0.381
The Legend of Heroes: Trails in the Sky SC,0.929
The Legend of Tango,-0.211
The Legions of Rome,-0.987
The Leisure of Grisaia,-0.109
The Life Of Greather,-0.339
The Light Empire,-0.966
The Little Acre,0.056
The Little Crane That Could,0.098
The Living Dungeon,0.196
The Logomancer,0.143
The Lonesome Fog,0.576
The Longest Journey,0.444
The Lord of the Rings Online™,0.247
The Lords of the Earth Flame,-0.007
The Lost,-1.0
The Lost Battalion: All Out Warfare,-0.412
The Lost City Of Malathedra,-0.956
The Lost Crown,0.644
The Lost Heir 2: Forging a Kingdom,0.573
The Lost Heir: The Fall of Daria,0.315
The Lost Mythologies,-0.997
The Lost Souls,-0.406
The Lost Valley,-0.364
The Madness of Little Emma,0.999
The Magic Circle,0.595
The Mahjong Huntress,-0.043
The Maker's Eden,0.176
The Martian VR Experience,-0.6
The Marvellous Miss Take,0.615
The Masterplan,-0.098
The Mean Greens - Plastic Warfare,-0.206
The Men of Yoshiwara: Kikuya,-0.2
The Men of Yoshiwara: Ohgiya,0.418
The Metronomicon: Slay The Dance Floor,0.606
The Mims Beginning,0.173
The Minotaur,0.141
The Misadventures of P.B. Winterbottom,0.438
The Moment of Silence,-0.457
The Moon Sliver,-0.397
The Music Machine,0.973
The Musketeers: Victoria's Quest,0.654
The Mysterious Cities of Gold - Secret Paths,-0.361
The Mystery of a Lost Planet,0.003
The Mystery of the Druids,-0.342
The NADI Project,-0.182
The Narrator is a DICK,0.2
The Next BIG Thing,0.385
The Next Door,0.182
The Next Penelope,0.17
The Next World,0.544
The Night Cafe,0.592
The Night The Carsons Disappeared,0.397
The Night of the Rabbit,-0.173
The Nightmare Cooperative,-0.398
The Novelist,0.194
The ORPHEUS Ruse,-0.336
The Odyssey,0.46
The Oil Blue,-0.406
The Old City: Leviathan,-0.001
The Old Tree,0.602
The Orchard of Stray Sheep,-0.63
The Orphan Dreams,-0.009
The Otherside,0.187
The Panic Room. House of secrets.,-0.431
The Park,-0.016
The Path,-0.369
The Pirate: Caribbean Hunt,0.215
The Plan,0.169
The Planet of the Vicious Creatures,0.332
The Political Machine 2016,0.163
The Polynomial,0.157
The Preposterous Awesomeness of Everything,0.087
The Princess and The Frog,0.006
The Princess' Heart,-0.239
The Promised Land,0.789
The Puppet Master,0.562
The Purge Day,0.99
The Purring Quest,0.6
The Quest,0.423
The Quivering,-0.197
The Race for the White House 2016,-0.788
The Rainy Port Keelung,0.185
The Raven - Legacy of a Master Thief,0.395
The Real Texas,0.795
The Red Solstice,0.747
The Reject Demon: Toko Chapter 0 - Prelude,0.207
The Return Home Remastered,-0.556
The Rise of Chubtan,0.329
The Ritual on Weylyn Island,-0.203
The Rivers of Alice - Extended Version,0.582
The Room,0.375
The Room Two,0.604
The Rose and I,0.821
The Sacred Tears TRUE,0.396
The Sad Story of Emmeline Burns,0.794
The Samaritan Paradox,0.424
The Sandbox,-0.429
The Sandbox Evolution,0.431
The Sea Eternal,-0.004
The Sea Will Claim Everything,0.8
The Secret Monster Society,0.36
The Secret Of Hildegards,-0.999
The Secret Order 2: Masked Intent,0.224
The Secret Order 3: Ancient Times,0.755
The Secret Order 4: Beyond Time,0.567
The Secret of Monkey Island: Special Edition,0.998
The Secret of Pineview Forest,-0.002
The Secret of Tremendous Corporation,0.231
The Settlers: Heritage of Kings,0.263
The Settlers: Rise of an Empire Gold Edition  ,-0.362
The Seven Years War (1756-1763),0.37
The Shadowland,-0.026
The Sheltered,-0.398
The Ship,0.135
The Ship Single Player,-0.434
The Ship: Remasted,-0.392
The Shivah,0.419
The Shopkeeper,-0.771
The Showdown Effect,0.358
The Silent Age,0.795
The Silver Case,0.413
The Sims(TM) 3,0.168
The Slaughter: Act One,0.413
The Solus Project,0.4
The Song of Seven : Overture,0.398
The Space Garden,0.198
The Spookening,0.995
The Stalin Subway,-0.58
The Stalin Subway: Red Veil,-0.61
The Stanford Ocean Acidification Experience,0.406
The Stanley Parable,0.176
The Stargazers,0.178
The Storm Guard: Darkness is Coming,0.196
The Strike,0.321
The Sun Will Rise,-0.021
The Sun and Moon,0.22
The Sun at Night,-0.396
The Survey,0.003
The Swapper,0.754
The Swindle,-0.382
The Tale of Doris and the Dragon - Episode 1,0.84
The Tale of a Common Man,0.603
The Talos Principle,0.414
The Tape,-0.59
The Technomancer,-0.357
The Temporal Invasion,0.2
The Testament of Sherlock Holmes,0.399
The Tiny Tale 2,0.35
The Tomorrow War,-0.445
The Tower - Fantogame,-1.0
The Tower Of Elements,0.392
The Town of Light,-0.344
The Travels of Marco Polo,0.426
The Treasures of Montezuma 3,-0.401
The Treasures of Montezuma 4,-0.011
The Treasures of Montezuma 5,0.24
The Troma Project,-0.571
The Typing of The Dead: Overkill,0.202
The Ultimate DOOM,0.189
The Uncertain: Last Quiet Day,-0.218
The UnderGarden,-0.058
The Underground Man,-0.376
The Undying Plague,-1.0
The Uninvited: MacVenture Series,-0.186
The VR Museum of Fine Art,0.964
The Vanishing of Ethan Carter,0.794
The Viceroy,-0.221
The Visitor,-0.185
The Void,0.936
The Walking Dead: Michonne,-0.003
The Walking Dead: Season Two,0.572
The Warlock of Firetop Mountain,0.968
The Waste Land,-0.4
The Way,0.799
The Way We ALL GO,0.78
The Way of Life Free Edition,-0.605
The Way of the Pixelated Fist,-0.2
The Weaponographist,-0.183
The Westport Independent,-0.168
The Whispered World Special Edition,-0.103
The Wire,-0.123
The Witch's Yarn,-0.611
The Witcher 2: Assassins of Kings Enhanced Edition,0.426
The Witcher 3: Wild Hunt,0.983
The Witcher Adventure Game,-0.441
The Witcher: Enhanced Edition,0.591
The Witness,0.408
The Wizard's Pen,0.499
The Wolf Among Us,0.632
The Wonderful End of the World,0.012
The World II: Hunting BOSS,-0.169
The World Named Fred,0.397
The Worm,-1.0
The Yawhg,0.396
The Youthdrainers,-0.419
The chronicles of Emerland. Solitaire.,0.213
The fall of gods,0.596
Thea: The Awakening,0.795
Theatre Of The Absurd,0.216
Theatre of War,-0.201
Theatre of War 2: Africa 1943,-0.759
Theatre of War 2: Kursk 1943 ,-0.602
Theatre of War 3: Korea,-0.95
Them - The Summoning,-0.8
Theme Park Studio,-1.0
There Came an Echo,0.189
There Was a Caveman,-0.011
There's Poop In My Soup,0.146
They Bleed Pixels,0.603
They Breathe,0.758
Thief,0.4
Thief 2,0.937
Thief Gold,0.418
Thief Town,-0.2
Thief: Deadly Shadows,0.978
Thieves' Gambit: Curse of the Black Cat,0.397
Think To Die,-0.012
Think To Die 2,0.317
Third Eye Crime,0.534
Thirty Flights of Loving,-0.634
Thirty Years' War,0.395
This Book Is A Dungeon,0.402
This Is the Police,0.596
This Starry Midnight We Make,0.777
This War of Mine,0.599
This World Unknown,0.227
Thomas Was Alone,0.801
Thorne - Death Merchants,0.595
Thorne - Son of Slaves (Ep.2),0.998
Thread Studio,0.501
ThreadSpace: Hyperbol,0.566
Threads of Destiny,0.334
Three Days,-0.03
Three Dead Zed,0.389
Three Digits,-0.439
Three Fourths Home: Extended Edition,-0.245
Three Heroes,-0.388
Thrills & Chills - Roller Coasters,0.226
Thrillville: Off the Rails,0.747
Through Abandoned: The Forest,0.811
Through Abandoned: The Underground City,-0.349
Through the Woods,-0.2
Thumper,0.442
Thunder Gun: Revenge of the Mutants,0.0
Thunder Wolves,-0.177
Tiamat X,-0.232
Tibetan Quest: Beyond the World's End,-0.002
Tic-Toc-Tower,-0.01
Tick Tock Bang Bang,0.598
Tick Tock Isle,0.601
Tick: The Time Based Puzzle Game,-0.358
Ticket to Ride,0.796
Tidal Affair: Before The Storm,0.001
Tidalis,0.596
Tiestru,-0.401
Tiki Galore,0.001
Tiki Man,0.198
Tile Rider,0.409
Tilt Brush,0.801
Tiltagon,0.015
Timber! The Logging Experts,-0.599
Timberman,0.371
Time Clickers,-0.4
"Time Gentlemen, Please!",0.598
Time Machine VR,-0.801
Time Mysteries 2: The Ancient Spectres,-0.6
Time Mysteries 3: The Final Enigma,0.188
Time Mysteries: Inheritance - Remastered,-0.969
Time Ramesside (A New Reckoning),-0.636
Time Rifters,0.831
Time Tenshi (2015),0.177
Time Tenshi 2,0.381
Time Tenshi 2: Special Edition,0.999
Time of Dragons,0.187
Time of Fury,-0.242
Time of Shadows,-0.598
TimeShift,-0.378
Timelapse,0.99
Timore 5,0.199
Timore Inferno,0.391
Tin Star,0.813
Tinboy,-0.604
Tinertia,0.601
Tiny Barbarian DX,0.787
Tiny Brains,0.144
Tiny Bridge: Ratventure,0.015
Tiny Guardians,0.192
Tiny Knight,-0.151
Tiny Troopers,0.2
TinyKeep,0.175
Tisnart Tiles,0.188
Titan Attacks,0.422
Titan Quest Anniversary Edition,0.536
Titan Souls,0.0
Titanis,0.374
Titans of Space PLUS,1.0
Tkl Online,0.011
To Be or Not To Be,0.561
To Burn in Memory,0.199
To End All Wars,0.397
To the Moon,0.184
Toadled,0.597
Toast Time,0.009
Tobari and the Night of the Curious Moon,0.197
Tobe's Vertical Adventure,-0.158
Toby: The Secret Mine,-0.038
Toilet Tycoon,-0.55
Toki Tori,0.018
Toki Tori 2+,0.58
Tokyo Babel,0.589
Tokyo Hosto,-0.791
Tokyo School Life,0.347
Tom Clancy's EndWar,0.369
Tom Clancy's Ghost Recon,0.552
Tom Clancy's Ghost Recon Future Soldier,-0.196
Tom Clancy's Ghost Recon: Desert Siege,0.593
Tom Clancy's Rainbow Six 3: Gold Edition,0.449
Tom Clancy's Rainbow Six Siege,0.409
Tom Clancy's Rainbow Six: Lockdown,-0.234
Tom Clancy's Rainbow Six: Vegas,0.392
Tom Clancy's Rainbow Six: Vegas 2,0.423
Tom Clancy's Splinter Cell,0.797
Tom Clancy's Splinter Cell Blacklist,0.763
Tom Clancy's Splinter Cell: Chaos Theory,0.596
Tom Clancy's Splinter Cell: Double Agent,-0.412
Tom Clancy's The Division,-0.398
Tom vs. The Armies of Hell,0.618
Tomato Jones,0.051
Tomb Raider,0.429
Tomb Raider (VI): The Angel of Darkness,-0.251
Tomb Raider I,0.396
Tomb Raider II,0.239
Tomb Raider III: Adventures of Lara Croft,-0.147
Tomb Raider: Anniversary,0.429
Tomb Raider: Chronicles,0.019
Tomb Raider: Legend,0.555
Tomb Raider: The Last Revelation,0.591
Tomb Raider: Underworld,0.628
Tomb of Tyrants,-0.154
Tommy Tronic,-0.369
Tomoyo After ~It's a Wonderful Life~ English Edition,0.392
Tompi Jones,-0.0
Tony Hawk's Pro Skater HD,0.004
Tony Tough and the Night of Roasted Moths,-0.994
Too Angry to Space,-0.169
Toonstruck,0.822
Top Hat,-0.26
Top Trumps Turbo,-0.605
Torchlight,0.194
Torchlight II,0.169
Toren,-0.565
Toribash,0.769
Tormentum - Dark Sorrow,0.4
Tornuffalo,0.668
Toro,-0.733
TorqueL,0.031
Total Annihilation,0.997
Total Extreme Wrestling 2010,0.198
Total War Battles: KINGDOM,-0.242
Total War: ATTILA,-0.385
Total War: EMPIRE - Definitive Edition,0.964
Total War: NAPOLEON - Definitive Edition,0.338
Total War: ROME II - Emperor Edition,0.187
Total War: SHOGUN 2,0.809
Total War: WARHAMMER,-0.342
Totally Unbalanced,0.39
Toto Temple Deluxe,0.44
Toukiden: Kiwami,-0.096
Tower Dwellers,0.109
Tower Wars,0.599
Tower of Archeos,0.755
Tower of Guns,0.759
TowerClimb,0.984
TowerFall Ascension,0.562
Towers of Altrac,-1.0
Town of Salem,0.267
TownCraft,-0.387
Townopolis,-0.173
Towns,-1.0
Towtruck Simulator 2015,-0.839
Toxic Bunny HD,-0.599
Toxic Terror,-0.002
Toy Soldiers,0.568
Toy Soldiers: Complete,-0.187
Toy Story 3,-0.029
Toy Story Mania,-0.618
Toy Wars Invasion,0.094
ToyOdyssey,0.196
Toybox Turbos,0.402
Trace Vector,0.76
TrackMania United Forever,0.982
TrackMania² Stadium,0.82
TrackMania² Valley,0.008
Trackday Manager,0.199
Trackmania Turbo,-0.189
Tradewinds Caravans,0.758
Train Fever,-0.602
Train Simulator,0.012
